0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29
-0.2035084513490218 -0.16441089337787368 -0.6966732825733309 -0.5556732649134872 1.2864888772712837 -0.9160806191382006 0.572388421353228 -0.9129414927685365 -2.571167422183044 0.7638939941053625 -0.2534004424437235 -0.7183985331223246 -1.0274413982782709 0.610101537868811 0.7174855084310808 -0.7006928080875715 -0.4036174408354317 -0.8810143645704016 -0.2863986575269214 -0.9111870242950089 -0.5495965580693162 0.29253558573390126 0.7933816334588006 -0.21695930205562272 1.8406473680135396 -0.5829025714431193 0.010174995724415659 -0.47400622608434817 -0.33128206458512127 -0.23093780600118313
-0.5857327306427529 0.035985594037096114 -0.8228402854766577 0.10502704462217072 0.8060960042915983 -1.2809120339525408 0.808605952032305 -0.9719744051761845 -2.1603716373617146 0.7333150297750451 -0.012098233065780062 -1.2669933217203486 -1.212301255253902 0.410068680366517 -0.37938275213619665 0.5456110512561135 -0.12800918394059946 -0.337688562698913 -0.47220598749290116 -0.6732360533934204 -0.5931875759526445 1.084724560407735 0.5581086278444344 -0.2168969161289825 1.3551064034322868 -0.6233540105320667 -0.06539430041882599 -0.5733687741233733 -0.6790124746275392 0.06580199945482469
-0.3460617938379115 -0.18827199370009354 0.21790185462743145 0.35780715987315753 0.9850861402880491 -1.709976674463983 -0.1676847022039022 -0.9216272875497373 -2.448770139794977 1.1155450698077143 -0.030068292936494156 -1.5957412236802695 -1.4663738660319272 0.46302321751653575 0.42191148834025727 -0.5058787767753953 -0.28085962501918743 -0.5939806034841079 -0.4353326451555719 -0.8881423897863858 -0.35651071749998564 0.828865711611568 1.440410539394341 -0.1519546432524233 0.5844899708508244 -0.9903385010480142 -0.7598512536449425 -0.3006971086484306 -0.4742330103872131 0.0733689993324787
-0.4786788195691998 0.3650370645363033 -0.4163543859001257 0.33427780627769177 1.4578311140911553 -0.8825132836969625 0.05656398350523717 -0.646450369290817 -2.482363250320069 0.1631038844460908 -0.555993302456717 -1.256073706844142 -0.9281471952620243 0.6964579155502423 -0.30673239252136686 0.4937128255556657 -0.25961519064034544 -0.08691960538919602 -0.3522234847850313 -1.016449396136757 -0.18635238646771862 1.3609570704442864 0.37574885861997326 -0.15924283512639892 1.1550855958312374 -0.2507757790805532 -0.03638115525028057 0.07986371989387836 0.1181143579324796 -0.3644308525769201
-0.7366188044786361 -0.028943045272738166 -0.4182462308566483 0.029979613352427825 0.101014397779015 -0.9593233477998646 0.18918611739145996 -0.5905736234466044 -2.2064861262380644 1.3104686442245452 -0.605445871680813 -1.1792905980015649 -0.6154971681256604 -0.02772217476474806 -0.027809497452307333 0.7360386600674581 0.31504482449016374 -0.2383194849827125 -0.3493217423861282 -0.5060980872838076 -0.11754183953954922 0.9690322596612672 0.379264956555998 0.33021523857249097 1.372918273523738 -0.732133853507945 -0.5207505097314473 -0.34085448135556073 -0.2597252590108511 -0.32792405808135683
-0.254700052817516 0.11167773377327064 -0.2421797900216163 0.1420318447446181 0.24712295471416146 -1.5270348811348868 0.10441553755918409 -1.4537820127336185 -2.1735672744553645 0.5477442772790293 -0.8949265743932772 -1.1985883526131127 -0.6201892408763869 0.5138085620746785 0.0910496497316432 -0.2658347725273865 -0.2600539639023932 -0.6940691865640083 -0.36631936317782765 -0.49798204707450966 -0.5015648902120506 1.005343243648871 0.5927083341689037 0.03735419454238536 1.1647122519924757 -0.700966117885472 -0.5355263360065083 -0.410731821936982 -0.44355087823177175 -0.08893666158931071
-0.5701004689292708 -0.04274567089994322 -1.7856144988750473 0.2781190826782293 0.5710302760846067 -1.7119745253318532 0.5606710174178128 -0.25334138249161636 -1.9152549073529532 0.44552307339823116 -0.5250248754857296 -1.3051349774309404 -0.6320937812445844 -0.000929975207379502 -0.3912694932972606 0.6804103362647359 0.03167021559356989 -0.6576485689738591 -0.36478068943678577 -0.7772567881298302 -0.3628506492993512 1.4963085759824082 0.5713425271531274 -0.45559750123606757 1.9365388595498698 -0.751643718106431 0.13379342914660192 0.20157530139972704 -0.1488713096375929 -0.22821816155564228
-0.44258671295476715 -0.21346876993438668 -0.689685252080495 -0.1992947883865248 0.9382750300452345 -1.2915936082480195 0.15718557919376058 -0.8393218466403976 -1.8659517132607242 0.9529264073534084 -0.10305797160234959 -1.1429005722737926 -0.4433387252973393 -0.7442093982600795 -0.22041110514904555 0.018849353466618354 -0.020649948443060746 -0.4587797849488461 0.01053099365544162 -0.7026367938344575 -0.6443566007398198 0.5575677792719508 0.22280091910861377 0.17699291039410725 1.7661130321668632 -0.35105031443641344 0.05480666065888806 -0.2263286312177847 -0.47148079996812514 0.08187891975137807
-0.553538159888131 0.268255522358395 -0.11663740535328751 -0.08848793467305269 0.5161485754739484 -1.3453226184493292 0.7265271245154306 -0.8375943314661648 -2.147976647784572 0.9963150094656608 -0.21844372195337042 -1.1952960058004383 -0.7200205756820253 -0.2178327467387077 -0.08938359571863272 0.13241508556914708 -0.27016953942316874 -0.41724679209365056 -0.2040013590937904 -0.3240962547552501 -1.0786608161632518 0.506023455818448 0.09381376963813043 -0.38222925376167904 1.2830871608256262 -0.057867716059875285 -0.18846105558289308 -0.9137487532671351 0.2465857796132836 -0.20201906109842702
-0.08772743139457366 -0.40691735844190824 -0.06371782789123301 -0.3159628115490495 -0.21047488863213887 -1.2818684144562589 0.505364715343098 0.004731005456085402 -2.2549712189580426 1.1542454844869667 0.054573352580193024 -0.9900703310514973 -1.0615336451637787 0.08426639547831567 -0.4566621011911101 0.03825147672305919 0.2467782826864138 -0.48377034197337665 -0.684445223681678 -0.33557530389320345 -0.3878657736947267 -0.14854832854101574 0.4385012708158077 0.19521225292837932 1.246782235024554 -0.7687767844529663 -0.038434400205415054 0.08023332344481696 -0.5471489219637538 0.14005387363537838
